 method;n_elements;time
 matmul();         100 ;   0.0000000000000000     
 nested loops;         100 ;   0.0000000000000000     
 numpy;         100 ;   9.9980235099792489E-004
 matmul();        2500 ;   0.0000000000000000     
 nested loops;        2500 ;   9.9998712539672854E-005
 numpy;        2500 ;   1.1598300933837891E-002
 matmul();       10000 ;   4.2993009090423586E-003
 nested loops;       10000 ;   2.2796493768692017E-002
 numpy;       10000 ;   3.7994027137756349E-003
