 method;n_elements;time
 matmul();         100 ;   0.0000000000000000     
 nested loops;         100 ;   0.0000000000000000     
 numpy;         100 ;   2.0000040531158446E-004
 matmul();        2500 ;   0.0000000000000000     
 nested loops;        2500 ;   2.0000040531158446E-004
 numpy;        2500 ;   4.6992987394332882E-003
 matmul();       10000 ;   5.3991019725799557E-003
 nested loops;       10000 ;   1.8797197937965394E-002
 numpy;       10000 ;   2.0997047424316405E-003
