 method;n_elements;time
 matmul();         100 ;   0.0000000000000000     
 nested loops;         100 ;   0.0000000000000000     
 numpy;         100 ;   9.9990000000000365E-004
 matmul();        2500 ;   9.9900000000002767E-005
 nested loops;        2500 ;   2.0000000000000017E-004
 numpy;        2500 ;   6.8989999999999998E-003
 matmul();       10000 ;   1.0198399999999996E-002
 nested loops;       10000 ;   2.8095700000000001E-002
 numpy;       10000 ;   4.1992999999999944E-003
