 method;n_elements;time
 matmul();         100 ;   0.0000000000000000     
 nested loops;         100 ;   0.0000000000000000     
 numpy;         100 ;   8.9980065822601316E-004
 matmul();        2500 ;   0.0000000000000000     
 nested loops;        2500 ;   9.9998712539672854E-005
 numpy;        2500 ;   8.9986979961395267E-003
 matmul();       10000 ;   6.3990026712417601E-003
 nested loops;       10000 ;   2.7795696258544923E-002
 numpy;       10000 ;   4.0993988513946533E-003
